No,Termo de busca,Plataforma,Tipo de modificador,Modificador,Palavra-chave,Idioma,País,Volume,CPC (US$)
4343,"Celular Samsung","TikTok","Ordem alfabética","p","celular samsung presios","pt","br","0","-"
4344,"Celular Samsung","TikTok","Ordem alfabética","q","celular samsung que parece tablet","pt","br","10","-"
4345,"Celular Samsung","TikTok","Ordem alfabética","q","celular samsung que no carga","pt","br","0","-"
4346,"Celular Samsung","TikTok","Ordem alfabética","r","celular samsung reciente","pt","br","20","-"
4347,"Celular Samsung","TikTok","Ordem alfabética","r","celular samsung recomendado","pt","br","10","-"
4348,"Celular Samsung","TikTok","Ordem alfabética","r","celular samsung resistente","pt","br","0","-"
4349,"Celular Samsung","TikTok","Ordem alfabética","r","celular samsung rigtone","pt","br","0","-"
4350,"Celular Samsung","TikTok","Ordem alfabética","r","celular samsung risa","pt","br","0","-"
4351,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s24 ultra","pt","br","720","1.03"
4352,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s22","pt","br","40","-"
4353,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s21 ultra","pt","br","30","-"
4354,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s6","pt","br","0","-"
4355,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s7","pt","br","0","-"
4356,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s26 ultra","pt","br","0","-"
4357,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s25ultra","pt","br","0","-"
4358,"Celular Samsung","TikTok","Ordem alfabética","s","celular samsung s22 ultra case","pt","br","0","-"
4359,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung tablet","pt","br","10","-"
4360,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung teclado","pt","br","10","-"
4361,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung tv","pt","br","10","-"
4362,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung tcl","pt","br","0","-"
4363,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung tmobile","pt","br","0","-"
4364,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung trifoul","pt","br","0","-"
4365,"Celular Samsung","TikTok","Ordem alfabética","t","celular samsung temu","pt","br","0","-"
4366,"Celular Samsung","TikTok","Ordem alfabética","u","celular samsung ultimo","pt","br","10","-"
4367,"Celular Samsung","TikTok","Ordem alfabética","u","celular samsung s26 ultra","pt","br","10","-"
4368,"Celular Samsung","TikTok","Ordem alfabética","u","celular samsung ultra 26","pt","br","10","-"
4369,"Celular Samsung","TikTok","Ordem alfabética","u","celular samsung 24 ultra","pt","br","0","-"
4370,"Celular Samsung","TikTok","Ordem alfabética","u","celular samsung ultra s26","pt","br","0","-"
4371,"Celular Samsung","TikTok","Ordem alfabética","u","celular samsung ultra 26 case","pt","br","0","-"
4372,"Celular Samsung","TikTok","Ordem alfabética","v","celular samsung viejo","pt","br","10","-"
4373,"Celular Samsung","TikTok","Ordem alfabética","v","celular samsung vs iphone","pt","br","10","-"
4374,"Celular Samsung","TikTok","Ordem alfabética","v","celular samsung viejo sprint","pt","br","0","-"
4375,"Celular Samsung","TikTok","Ordem alfabética","v","celular samsung ver videos pantalla apagada","pt","br","0","-"
4376,"Celular Samsung","TikTok","Ordem alfabética","w","celular samsung watch f 40","pt","br","0","-"
4377,"Celular Samsung","TikTok","Ordem alfabética","x","celular samsung x636","pt","br","10","-"
4378,"Celular Samsung","TikTok","Ordem alfabética","x","celular samsung x830","pt","br","10","-"
4379,"Celular Samsung","TikTok","Ordem alfabética","x","celular samsung xr","pt","br","10","-"
4380,"Celular Samsung","TikTok","Ordem alfabética","y","celular samsung y smartv samsung","pt","br","0","-"
4381,"Celular Samsung","TikTok","Ordem alfabética","y","celular samsung y iphone edit","pt","br","0","-"
4382,"Celular Samsung","TikTok","Ordem alfabética","z","celular samsung z flip","pt","br","20","-"
4383,"Celular Samsung","TikTok","Ordem alfabética","z","celular samsung z flip 4","pt","br","10","-"
4384,"Celular Samsung","TikTok","Ordem alfabética","z","celular samsung z 26","pt","br","0","-"
4385,"Celular Samsung","TikTok","Ordem alfabética","z","celular samsung zflip 7","pt","br","0","-"
4386,"Celular Samsung","TikTok","Ordem alfabética","z","celular samsung z fold2","pt","br","0","-"
4387,"Celular Samsung","TikTok","Comparações","e","celular samsung 22 e","pt","br","0","-"
4388,"Celular Samsung","TikTok","Comparações","e","celular e samsung","pt","br","0","-"
4389,"Celular Samsung","TikTok","Comparações","vs","celular samsung vs iphone","pt","br","10","-"
4390,"Celular Samsung","TikTok","Números","1","celular samsung 128gb","pt","br","10","-"
4391,"Celular Samsung","TikTok","Números","1","celular samsung 16","pt","br","10","-"
4392,"Celular Samsung","TikTok","Números","1","celular samsung 19","pt","br","10","-"
4393,"Celular Samsung","TikTok","Números","1","celular samsung 10","pt","br","0","-"
4394,"Celular Samsung","TikTok","Números","1","celular samsung 13","pt","br","0","-"
4395,"Celular Samsung","TikTok","Números","1","celular samsung 10 ultra","pt","br","0","-"
4396,"Celular Samsung","TikTok","Números","2","celular samsung 22 ultra","pt","br","30","2.11"
4397,"Celular Samsung","TikTok","Números","2","celular samsung 24 ultra","pt","br","10","-"
4398,"Celular Samsung","TikTok","Números","2","celular samsung 2026","pt","br","10","4.8"
4399,"Celular Samsung","TikTok","Números","2","celular samsung 27","pt","br","0","-"
4400,"Celular Samsung","TikTok","Números","2","celular samsung 2016","pt","br","0","-"
4401,"Celular Samsung","TikTok","Números","2","celular samsung a 5 2","pt","br","0","-"
4402,"Celular Samsung","TikTok","Números","3","celular samsung 36 ultra","pt","br","0","-"
4403,"Celular Samsung","TikTok","Números","3","celular samsung 37 5g es bueno","pt","br","0","-"
4404,"Celular Samsung","TikTok","Números","4","celular samsung 4g","pt","br","10","-"
4405,"Celular Samsung","TikTok","Números","4","celular samsung galaxy 4","pt","br","10","-"
4406,"Celular Samsung","TikTok","Números","4","4g celular samsung","pt","br","0","-"
4407,"Celular Samsung","TikTok","Números","5","celular samsung 5","pt","br","720","9.87"
4408,"Celular Samsung","TikTok","Números","8","celular samsung 8","pt","br","10","-"
4409,"Celular Samsung","TikTok","Números","9","celular note 9 samsung","pt","br","10","-"
4410,"Celular Samsung","TikTok","Preposições","com","celular samsung com 2 cameras","pt","br","0","-"
4411,"Celular Samsung","TikTok","Preposições","como","celular samsung como encender","pt","br","0","-"
4412,"Celular Samsung","TikTok","Preposições","como","celular samsung como uso personal","pt","br","0","-"
4413,"Celular Samsung","TikTok","Preposições","para","bateria para celular samsung","pt","br","20","-"
4414,"Celular Samsung","TikTok","Preposições","para","funda para celular samsung a16","pt","br","10","-"
4415,"Celular Samsung","TikTok","Preposições","para","fundas de celular para samsung","pt","br","10","-"
4416,"Celular Samsung","TikTok","Preposições","para","celular samsung para niños","pt","br","0","-"
4417,"Celular Samsung","TikTok","Preposições","para","samsung para 1 celular","pt","br","0","-"
4418,"Celular Samsung","TikTok","Preposições","para","funda para celular samsung s 25","pt","br","0","-"
4419,"Celular Samsung","TikTok","Preposições","para","celular samsung para plataforma","pt","br","0","-"
4420,"Celular Samsung","TikTok","Preposições","para","celular samsung para estudiantes","pt","br","0","-"
4421,"Celular Samsung","TikTok","Perguntas","como","como configurar celular samsung","pt","br","10","-"
4422,"Celular Samsung","TikTok","Perguntas","porque","porque mi celular samsung no carga","pt","br","10","-"
4423,"Celular Samsung","TikTok","Perguntas","porque","porque carga muy lento mi celular samsung","pt","br","10","-"
4424,"Celular Samsung","TikTok","Perguntas","porque","porque celular samsung aparece conecion inestable","pt","br","0","-"
4425,"Celular Samsung","TikTok","Perguntas","porque","porque no dura mucho la batería de mi celular samsung","pt","br","0","-"
4426,"Celular Samsung","Instagram","Instagram","Pessoas","celular.samsung","pt","br","0","-"
4427,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungcelular6","pt","br","0","-"
4428,"Celular Samsung","Instagram","Instagram","Pessoas","celu.larsamsung","pt","br","0","-"
4429,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung","pt","br","0","-"
4430,"Celular Samsung","Instagram","Instagram","Pessoas","celular_samsung","pt","br","0","-"
4431,"Celular Samsung","Instagram","Instagram","Pessoas","comomexernocelular","pt","br","0","-"
4432,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungsamsung","pt","br","0","-"
4433,"Celular Samsung","Instagram","Instagram","Pessoas","gabrielad6270","pt","br","0","-"
4434,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsunggalaxya10s","pt","br","0","-"
4435,"Celular Samsung","Instagram","Instagram","Pessoas","celular123456789samsung","pt","br","0","-"
4436,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsunggalaxy","pt","br","0","-"
4437,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung517","pt","br","0","-"
4438,"Celular Samsung","Instagram","Instagram","Pessoas","celular9199","pt","br","0","-"
4439,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungran2","pt","br","0","-"
4440,"Celular Samsung","Instagram","Instagram","Pessoas","celular7908","pt","br","0","-"
4441,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung178","pt","br","0","-"
4442,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungxx","pt","br","0","-"
4443,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungmarechal","pt","br","0","-"
4444,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung10203040","pt","br","0","-"
4445,"Celular Samsung","Instagram","Instagram","Pessoas","celular.samsungjds2016","pt","br","0","-"
4446,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung638","pt","br","0","-"
4447,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung1601","pt","br","0","-"
4448,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung042017","pt","br","0","-"
4449,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung3939","pt","br","0","-"
4450,"Celular Samsung","Instagram","Instagram","Pessoas","dia_.0_0","pt","br","0","-"
4451,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung229","pt","br","0","-"
4452,"Celular Samsung","Instagram","Instagram","Pessoas","_celularsamsung","pt","br","0","-"
4453,"Celular Samsung","Instagram","Instagram","Pessoas","samsung_galaxy01core","pt","br","0","-"
4454,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung3883929","pt","br","0","-"
4455,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung2301","pt","br","0","-"
4456,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung202121","pt","br","0","-"
4457,"Celular Samsung","Instagram","Instagram","Pessoas","damarysgonzalez_3","pt","br","0","-"
4458,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung123r","pt","br","0","-"
4459,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsunga21s","pt","br","0","-"
4460,"Celular Samsung","Instagram","Instagram","Pessoas","celular64212","pt","br","0","-"
4461,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungj7neo","pt","br","0","-"
4462,"Celular Samsung","Instagram","Instagram","Pessoas","regor.ff_ofc","pt","br","0","-"
4463,"Celular Samsung","Instagram","Instagram","Pessoas","celular_samsungs7_s8_iphone","pt","br","0","-"
4464,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungnovais","pt","br","0","-"
4465,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungj460","pt","br","0","-"
4466,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung18762","pt","br","0","-"
4467,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsungp22020","pt","br","0","-"
4468,"Celular Samsung","Instagram","Instagram","Pessoas","celularsamsung00022","pt","br","0","-"
4469,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a56","pt","br","27.1K","0.31"
4470,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a16","pt","br","18.1K","0.42"
4471,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a36","pt","br","6.6K","0.6"
4472,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a17","pt","br","0","-"
4473,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a07","pt","br","0","-"
4474,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a36 256gb","pt","br","0","-"
4475,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a57","pt","br","0","-"
4476,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a17 5g","pt","br","0","-"
4477,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a17 5g 256gb","pt","br","0","-"
4478,"Celular Samsung","Amazon","Ordem alfabética","a","celular samsung a17 5g 128gb","pt","br","0","-"
4479,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung barato","pt","br","22.2K","0.36"
4480,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung bom e barato","pt","br","8.1K","0.29"
4481,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung bom","pt","br","5.4K","0.23"
4482,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung branco","pt","br","0","-"
4483,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung bts","pt","br","0","-"
4484,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung bom custo benefício","pt","br","0","-"
4485,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung basico","pt","br","0","-"
4486,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung barato simples","pt","br","0","-"
4487,"Celular Samsung","Amazon","Ordem alfabética","b","celular samsung barato promoção","pt","br","0","-"
